i:ground;pos:-6.8,-32,6.2;m:cuboid;scl:134.1,6.4,134.1;t:grass1;til:15,15;;
i:cylinder_2439;pos:-57.64629,142.3917,-29.66859;rot:3.927359E-05,271.952,88.39997;m:cylinder;scl:0.2,0.1,0.2;t:stone2;;
i:cylinder_2440;pos:-57.61946,142.3679,-20.12624;rot:0.5977582,270.268,269.905;m:cylinder;scl:0.2,2,0.2;t:stone2;;
i:cylinder_2441;pos:-44.49115,134.5902,-38.03448;rot:0,269.9462,0;m:cylinder;scl:0.2,0.1,0.2;t:stone3;til:3,3;;
i:cylinder_2442;pos:-44.48883,134.6302,-40.43441;rot:0,269.9462,0;m:cylinder;scl:0.2,0.1,0.2;t:stone3;til:3,3;;
i:cylinder_2443;pos:-46.85926,134.5902,-37.87671;rot:0,269.9462,0;m:cylinder;scl:0.2,0.1,0.2;t:stone3;til:3,3;;
i:cylinder_2444;pos:-46.91839,134.5902,-40.43681;rot:0,269.9462,0;m:cylinder;scl:0.2,0.1,0.2;t:stone3;til:3,3;;
i:cuboid_2445;pos:-45.55109,135.3098,-39.19544;rot:0,270.5462,0;m:cuboid;scl:0.21,0.1,0.21;t:stone1;;
i:tower1_2446;pos:-45.1587,137.0702,-39.15516;rot:0,270.7462,0;m:tower1;scl:0.21,0.032,0.21;;
i:pyramid_2447;pos:-49.24681,141.1333,-0.5913793;rot:0,358.1817,0;m:pyramid;scl:0.5,0.02,0.5;t:brick4;clr:118,92,57,255;;
i:cuboid_2448;pos:-49.29585,140.8609,-0.5278283;rot:0,358.0133,0;m:cuboid;scl:0.9,0.02,0.9;t:wood1;;
i:cuboid_2449;pos:-53.45145,138.4729,-4.648522;rot:0,357.7192,0;m:cuboid;scl:0.02,0.5,0.02;t:wood1;;
i:cuboid_2450;pos:-44.74795,138.4416,-4.767642;rot:0,358.1671,0;m:cuboid;scl:0.02,0.5,0.02;t:wood1;;
i:cuboid_2451;pos:-49.13711,135.9186,-4.700027;rot:0,0.3834565,0;m:cuboid;scl:0.9,0.2,0.03;t:wood1;;
i:cuboid_2452;pos:-53.41635,135.9365,-0.3420941;rot:0,90.95333,0;m:cuboid;scl:0.9,0.2,0.03;t:wood1;;
i:cuboid_2453;pos:-44.70851,135.9187,-0.3287799;rot:0,270.8133,0;m:cuboid;scl:0.9,0.2,0.03;t:wood1;;
i:cuboid_2454;pos:-49.38063,138.3798,-4.844762;rot:357.4401,0.5696049,0.0250373;m:cuboid;scl:0.02,0.5,0.02;t:wood1;;
i:cuboid_2455;pos:-51.41978,138.5839,-4.772337;rot:358.4648,4.054902,311.1746;m:cuboid;scl:0.02,0.55,0.02;t:wood1;;
i:cuboid_2456;pos:-47.08989,138.8079,-4.845621;rot:358.6096,0.2001431,56.54548;m:cuboid;scl:0.02,0.55,0.02;t:wood1;;
i:cuboid_2457;pos:-44.81792,139.0393,-2.112841;rot:359.6,271.9054,270.2001;m:cuboid;scl:0.02,0.55,0.02;t:wood1;;
i:cuboid_2458;pos:-53.37741,139.1626,-1.999422;rot:359.7296,91.63092,268.9515;m:cuboid;scl:0.02,0.55,0.02;t:wood1;;
i:cuboid_2459;pos:-53.41756,138.1228,-2.261814;rot:0,91.94632,0;m:cuboid;scl:0.02,0.55,0.02;t:wood1;;
i:cuboid_2460;pos:-44.78607,138.1516,-2.520868;rot:1.4,269.0248,0;m:cuboid;scl:0.02,0.55,0.02;t:wood1;;
i:capsule_2461;pos:-57.49256,137.276,-31.25638;rot:84.07447,328.9465,83.82487;m:capsule;scl:0.025,0.025,0.025;t:wood2;;
i:capsule_2462;pos:-57.45512,137.2822,-31.01213;rot:85.80007,273.8993,-0.0002797788;m:capsule;scl:0.025,0.025,0.025;t:wood2;;
i:capsule_2463;pos:-57.36138,137.2825,-30.65769;rot:81.59998,273.8994,302.1997;m:capsule;scl:0.025,0.025,0.025;t:wood2;;
i:cuboid_2464;pos:-341.8489,27.26811,-598.2183;rot:351.9221,89.60859,0.2074614;m:cuboid;scl:5,1,5;t:stone1;;
i:cuboid_2465;pos:42.48518,174.6602,-3.034743;rot:0,89.06937,0;m:cuboid;scl:0.6,0.1,0.7;t:wood1;;
i:cuboid_2466;pos:42.4757,160.2886,-4.035449;rot:0,89.69618,0;m:cuboid;scl:0.28,3,0.7;t:wood1;;
i:cuboid_2467;pos:42.58459,131.2686,-3.75604;rot:0,270.3185,0;m:cuboid;scl:0.28,3,0.7;t:wood1;;
i:cuboid_2468;pos:42.525,101.6335,-3.879045;rot:0,270.2453,0;m:cuboid;scl:0.28,3,0.7;t:wood1;;
i:cuboid_2469;pos:25.99737,76.0997,1.821781;rot:0,270.2538,0;m:cuboid;scl:2,3,4;t:stone1;;
i:cuboid_2470;pos:39.48432,129.8865,2.813238;rot:0,90.23724,0;m:cuboid;scl:2,9,0.1;t:wood1;;
i:cuboid_2471;pos:30.36931,94.06348,11.24997;rot:0,179.8906,0;m:cuboid;scl:4,3,0.1;t:wood1;;
i:cuboid_2472;pos:32.88255,100.4828,-5.81714;rot:0,0.7802554,0;m:cuboid;scl:4,3,0.1;t:wood1;;
i:cuboid_2473;pos:23.21355,105.8615,9.76693;rot:0,88.83294,0;m:cuboid;scl:2.5,0.1,2.5;t:stone1;;
i:cuboid_2474;pos:33.04433,130.2511,-5.139296;rot:0,269.1317,0;m:cuboid;scl:0.5,9,0.1;t:wood1;;
i:cuboid_2475;pos:44.22483,105.8559,7.576084;rot:0,89.24499,0;m:cuboid;scl:2,0.1,2;t:stone1;;
i:cuboid_2476;pos:20.97889,96.16142,-5.156264;rot:0,90.01418,0;m:cuboid;scl:0.5,3,2.5;t:stone1;;
i:cuboid_2477;pos:36.51795,145.2962,-5.855034;rot:0,180.9487,0;m:cuboid;scl:0.6,6,0.1;t:wood1;;
i:cylinder_2478;pos:36.39542,-116.2048,-4.263896;rot:0,180.6249,0;m:cylinder;scl:0.03,30,0.03;t:wood2;;
i:tower3_2479;pos:35.13002,90.94716,8.567657;rot:0,91.27107,0;m:tower3;scl:0.1,0.1,0.1;t:stone1;;
i:pillar1_2480;pos:10.33032,91.00115,-1.717679;rot:0,89.27026,0;m:pillar1;scl:0.1,0.1,0.1;t:stone2;;
i:cannon1_2481;pos:25.97106,91.00505,8.973094;rot:0,180.2401,0;m:cannon1;scl:0.1,0.1,0.1;;
i:cannon1_2482;pos:15.38859,90.93014,9.024176;rot:0,179.1001,0;m:cannon1;scl:0.1,0.1,0.1;;
i:tower1_2483;pos:16.33295,205.38,-6.528415;rot:0,89.86922,0;m:tower1;scl:1,0.05,1;;
i:tower1_2484;pos:53.90115,178.3384,28.07338;rot:0,269.6146,0;m:tower1;scl:0.8,0.5,0.8;;
i:tower1_2485;pos:17.78566,179.0291,29.47635;rot:0,180.1743,0;m:tower1;scl:0.8,0.5,0.8;;
i:tower1_2486;pos:16.80222,176.4936,-6.213496;rot:0,90.56119,0;m:tower1;scl:0.8,0.5,0.8;;
i:tower1_2487;pos:52.63639,176.1724,-8.079782;rot:0,359.8307,0;m:tower1;scl:0.8,0.5,0.8;;
i:cuboid_2488;pos:36.12191,174.7954,35.84084;rot:0,179.8026,0;m:cuboid;scl:7,0.1,2;t:wood3;clr:104,101,113,255;;
i:cuboid_2489;pos:11.16988,174.791,11.18504;rot:0,89.88098,0;m:cuboid;scl:7,0.1,2;t:wood3;clr:104,101,113,255;;
i:cuboid_2490;pos:61.20188,174.8204,11.16925;rot:0,270.0176,0;m:cuboid;scl:7,0.1,2;t:wood3;clr:104,101,113,255;;
i:cuboid_2491;pos:36.45422,174.8563,-15.09628;rot:0,0.2533504,0;m:cuboid;scl:7,0.1,1.6;t:wood3;clr:104,101,113,255;;
i:tower1_2492;pos:36.6893,147.4809,-23.79979;rot:0,359.8684,0;m:tower1;scl:10,0.5,0.1;;
i:tower1_2493;pos:1.407548,147.4284,9.616879;rot:0,89.77836,0;m:tower1;scl:10,0.5,0.1;;
i:tower1_2494;pos:35.23787,148.0254,46.25929;rot:0,179.838,0;m:tower1;scl:10,0.5,0.1;;
i:tower1_2495;pos:71.03442,146.9305,10.66767;rot:0,270.1674,0;m:tower1;scl:10.1,0.5,0.1;;
i:tower1_2496;pos:70.39087,149.985,44.31591;rot:0,270.2104,0;m:tower1;scl:0.7,0.5,0.7;;
i:tower1_2497;pos:2.218759,146.3409,45.99192;rot:0,180.1701,0;m:tower1;scl:0.7,0.5,0.7;;
i:tower1_2498;pos:1.1355,147.9281,-22.50172;rot:0,90.41972,0;m:tower1;scl:0.7,0.5,0.7;;
i:tower1_2499;pos:69.32625,149.9955,-23.93061;rot:0,0.5687611,0;m:tower1;scl:0.7,0.5,0.7;;
i:cuboid_2500;pos:-21.45941,110.2351,-39.3872;rot:0,270.7102,0;m:cuboid;scl:1,1,5;t:stone1;;
i:cuboid_2501;pos:-163.368,79.2291,-193.4259;rot:337.8462,0.9623429,359.5168;m:cuboid;scl:6,6,15;t:stone1;;
i:cuboid_2502;pos:-72.17074,64.02082,219.7121;rot:340.4403,90.31454,359.8761;m:cuboid;scl:6,6,10;t:stone1;;
i:cuboid_2503;pos:-82.61192,65.16331,166.9284;rot:0,181.723,0;m:cuboid;scl:6,6,6;t:stone1;;
i:cuboid_2504;pos:-6.679418,7.466201,-544.8265;rot:353.3908,0.05358999,0.9372143;m:cuboid;scl:6,6,6;t:stone1;;
i:cuboid_2505;pos:-15.95104,45.5885,-288.9959;rot:352.0807,359.3085,359.8186;m:cuboid;scl:6,6,15;t:stone1;;
i:cuboid_2506;pos:51.58136,170.3895,-0.5233898;rot:0,89.50151,0;m:cuboid;scl:0.5,1,0.1;t:wood1;;
i:tower1_2507;pos:-570.4361,49.85923,-288.2682;rot:0,91.28641,0;m:tower1;scl:1,0.1,1.2;;
i:tower1_2508;pos:-570.3572,55.56527,-288.7607;rot:0,90.04569,0;m:tower1;scl:4,0.01,1.2;;
i:pillar1_2511;pos:-625.6594,29.25236,74.39656;rot:0,293.1395,0;m:pillar1;scl:0.2,0.4,0.2;t:wood2;;
i:pillar1_2512;pos:-583.5706,29.30787,-225.2007;rot:0,180.6387,0;m:pillar1;scl:0.2,0.4,0.2;t:wood2;;
i:windmill1_2513;pos:-599.9875,28.73307,-525.4884;rot:0,258.0869,0;m:windmill1;scl:0.2,0.4,0.2;;
i:pillar1_2514;pos:-614.7357,29.29021,-408.8105;rot:0,0.1350292,0;m:pillar1;scl:0.2,0.4,0.2;t:wood2;;
i:cuboid_2515;pos:-582.5739,29.48606,-135.8094;rot:0,180.1815,0;m:cuboid;scl:0.1,0.1,20;;
i:cuboid_2516;pos:-583.7249,29.41715,-335.324;rot:0,180.4688,0;m:cuboid;scl:0.1,0.1,20;;
i:cuboid_2517;pos:-584.6291,29.42459,-443.2988;rot:0,180.6482,0;m:cuboid;scl:0.1,0.1,5;;
i:cuboid_2518;pos:-560.219,29.47282,-468.7953;rot:0,271.275,0;m:cuboid;scl:0.1,0.1,5;;
i:cuboid_2519;pos:-584.9536,29.54645,-533.2128;rot:0,269.798,0;m:cuboid;scl:0.1,0.1,6;;
i:cuboid_2520;pos:-610.9608,29.2025,-132.4773;rot:0,181.046,0;m:cuboid;scl:0.1,0.1,35;;
i:cuboid_2521;pos:-614.2628,29.21484,-387.3661;rot:0,180.0261,0;m:cuboid;scl:0.1,0.1,16;;
i:cuboid_2522;pos:-614.438,29.38149,-499.1364;rot:0,180.2348,0;m:cuboid;scl:0.1,0.1,7;;
i:cuboid_2523;pos:-562.73,29.50008,-35.94727;rot:0,270.7213,0;m:cuboid;scl:0.1,0.1,4;;
i:cuboid_2524;pos:-563.1582,29.50724,36.6338;rot:0,271.41,0;m:cuboid;scl:0.1,0.1,4;;
i:cuboid_2525;pos:-581.9634,29.61599,86.59564;rot:0,181.109,0;m:cuboid;scl:0.1,0.1,10;;
i:cuboid_2526;pos:-606.9579,29.18925,89.51749;rot:0,0.9576263,0;m:cuboid;scl:0.1,0.1,10;;
i:pyramid_2527;pos:35.01934,215.2034,11.18921;rot:0,90.99043,0;m:pyramid;scl:0.8,0.05,0.8;t:stone5;;
i:cuboid_2528;pos:35.06256,210.8855,11.25832;rot:0,271.2388,0;m:cuboid;scl:1.4,0.05,1.4;t:stone5;;
i:cuboid_2529;pos:34.94591,230.2452,11.1639;rot:0,91.26824,0;m:cuboid;scl:1.4,0.05,1.4;t:stone5;;
i:cuboid_2530;pos:28.30774,224.3694,4.881309;rot:0,92.23789,0;m:cuboid;scl:0.1,1.2,0.1;t:stone5;;
i:cuboid_2531;pos:28.67044,224.0609,17.87708;rot:0,91.48768,0;m:cuboid;scl:0.1,1.2,0.1;t:stone5;;
i:cuboid_2532;pos:41.67411,224.1596,17.63941;rot:0,273.1863,0;m:cuboid;scl:0.1,1.2,0.1;t:stone5;;
i:cuboid_2533;pos:41.39152,224.143,4.511385;rot:0,270.9344,0;m:cuboid;scl:0.1,1.2,0.1;t:stone5;;
i:cuboid_2534;pos:28.51264,210.5542,11.26963;rot:0,90.98354,0;m:cuboid;scl:0.1,1.5,0.1;t:stone5;;
i:cuboid_2535;pos:34.85852,210.7275,4.499496;rot:0,0.4824232,0;m:cuboid;scl:0.1,1.5,0.1;t:stone5;;
i:cuboid_2536;pos:41.64248,210.7344,10.99224;rot:0,271.0817,0;m:cuboid;scl:0.1,1.5,0.1;t:stone5;;
i:cuboid_2537;pos:35.34478,210.805,17.86918;rot:0,180.4772,0;m:cuboid;scl:0.1,1.5,0.1;t:stone5;;
i:cuboid_2538;pos:34.98745,235.7954,4.167067;rot:0,1.314613,0;m:cuboid;scl:0.1,1.2,0.1;t:stone5;;
i:cuboid_2539;pos:41.93035,236.145,11.0298;rot:0,271.0739,0;m:cuboid;scl:0.1,1.2,0.1;t:stone5;;
i:cuboid_2540;pos:27.99346,236.1539,11.45546;rot:0,92.47133,0;m:cuboid;scl:0.1,1.2,0.1;t:stone5;;
i:cuboid_2541;pos:35.00251,235.8809,17.87245;rot:0,182.5611,0;m:cuboid;scl:0.1,1.2,0.1;t:stone5;;
i:cuboid_2542;pos:-15.86102,10.66358,18.16457;rot:0,179.9657,0;m:cuboid;scl:0.9,0.1,0.01;t:wood2;;
i:cuboid_2543;pos:-15.77907,10.64052,18.15466;rot:0,90.26451,0;m:cuboid;scl:0.9,0.1,0.01;t:wood2;;
i:cuboid_2546;pos:-503.9589,60.66662,-1294.491;rot:0,179.619,0;m:cuboid;scl:0.3,0.3,100;t:stone3;til:3,3;;
i:cuboid_2547;pos:-437.0862,60.67783,-1227.776;rot:0,179.0087,0;m:cuboid;scl:0.3,0.3,100;t:stone3;til:3,3;;
i:leaf3_2548;pos:-445.5551,30.82268,-3097.935;rot:0,179.193,0;m:leaf3;scl:3,1,100;t:grass1;clr:0,40,255,255;;
i:cuboid_2549;pos:-476.6068,25.02143,-1230.075;rot:0,359.48,0;m:cuboid;scl:14,1,100;mat:transparent;clr:0,234,255,82;l:23;c:barrier;;
i:tower1_2550;pos:46.06121,38.52881,-656.3943;rot:0,0.0123397,0;m:tower1;scl:7.5,1,7.5;;
i:tower1_2551;pos:98.61801,30.15703,-656.202;rot:0,359.0022,0;m:tower1;scl:7.5,1,7.5;;
i:tower1_2552;pos:209.8625,60.7384,-656.5562;rot:0,0.1420615,0;m:tower1;scl:7.5,1,7.5;;
i:tower1_2553;pos:266.8333,61.21839,-656.3214;rot:0,0.2620639,0;m:tower1;scl:7.5,1,7.5;;
i:tower1_2554;pos:321.3199,23.16302,-656.6206;rot:0,359.9585,0;m:tower1;scl:7.5,1,7.5;;
i:tower1_2555;pos:377.4,35.72277,-656.1094;rot:0,0.758534,0;m:tower1;scl:7.5,1,7.5;;
i:tower1_2556;pos:430.748,26.08851,-655.8522;rot:0,358.6285,0;m:tower1;scl:7.5,1,7.5;;
i:tower1_2557;pos:485.117,44.42765,-655.7067;rot:0,1.808535,0;m:tower1;scl:7.5,1,7.5;;
i:tower1_2558;pos:539.6231,32.21169,-655.4058;rot:0,359.5585,0;m:tower1;scl:7.5,1,7.5;;
i:tower1_2559;pos:616.4855,79.9761,-656.4586;rot:0,0.2575311,0;m:tower1;scl:14,1,7.5;;
i:tower1_2560;pos:664.6873,82.75625,-602.0375;rot:0,270.1061,0;m:tower1;scl:14,1,7.5;;
i:cuboid_2561;pos:-41.79229,25.1004,-2103.16;rot:0,181.3245,0;m:cuboid;scl:5,1,300;t:grass1;clr:226,211,179,255;;
i:cuboid_2562;pos:8.686193,76.4684,-642.116;rot:0,359.2993,0;m:cuboid;scl:1,3,6;t:stone2;;
i:cuboid_2563;pos:-29.55538,75.37645,-640.2571;rot:0,359.8481,0;m:cuboid;scl:1,3,6;t:stone2;;
i:cuboid_2564;pos:-30.17573,65.47871,-644.3506;rot:0,359.9271,0;m:cuboid;scl:1,3,6;t:stone2;;
i:cuboid_2565;pos:-30.64887,42.71939,-645.916;rot:0,359.2863,0;m:cuboid;scl:1,3,6;t:stone2;;
i:cuboid_2566;pos:8.443542,65.04062,-644.0208;rot:0,0.3349203,0;m:cuboid;scl:1,3,6;t:stone2;;
i:cuboid_2567;pos:8.455949,43.84061,-645.82;rot:0,0.9349208,0;m:cuboid;scl:1,3,6;t:stone2;;
i:cuboid_2568;pos:-10.32333,119.0098,-642.0306;rot:0,359.35,0;m:cuboid;scl:5,10,6;t:stone2;;
i:cuboid_2569;pos:-31.35923,180.4074,-640.8957;rot:0,359.3677,0;m:cuboid;scl:1,10,6;t:stone2;;
i:cuboid_2570;pos:9.113828,179.7676,-640.6953;rot:0,0.7277464,0;m:cuboid;scl:1,10,6;t:stone2;;
i:tower1_2571;pos:-10.35992,186.6565,-669.2033;rot:0,359.0356,0;m:tower1;scl:4.4,1,1;;
i:house5_2575;pos:-75.63107,45.18821,-793.027;rot:0,90.79001,0;m:house5;;
i:house5_2576;pos:-140.4433,45.39374,-788.3654;rot:0,271.0448,0;m:house5;;
i:tower4_2578;pos:-159.9219,76.83857,-727.7315;rot:0,0.9795879,0;m:tower4;;
i:house5_2579;pos:-207.7412,44.43166,-765.5558;rot:0,181.6255,0;m:house5;;
i:house6_2580;pos:-202.1104,26.63173,-708.19;rot:0,92.82551,0;m:house6;;
i:house5_2582;pos:46.53835,30.23691,-707.2268;rot:0,90.22091,0;m:house5;;
i:house5_2586;pos:115.7633,44.0699,-799.966;rot:0,2.404952,0;m:house5;;
i:house5_2587;pos:122.3333,45.55258,-864.2983;rot:0,272.2484,0;m:house5;;
i:tower4_2588;pos:92.01227,27.9659,-880.2758;rot:0,2.298034,0;m:tower4;;
i:house5_2589;pos:47.78686,44.02102,-875.5909;rot:0,272.6954,0;m:house5;;
i:house5_2592;pos:116.0758,45.0141,-956.2287;rot:0,5.79028,0;m:house5;;
i:tower4_2594;pos:64.97256,73.28809,-980.6962;rot:0,3.239912,0;m:tower4;;
i:house5_2595;pos:-69.0143,45.1678,-949.6963;rot:0,271.5349,0;m:house5;;
i:house5_2596;pos:-139.641,44.78479,-899.8344;rot:0,272.882,0;m:house5;;
i:house5_2597;pos:-140.4543,44.84131,-947.3375;rot:0,272.082,0;m:house5;;
i:pillar1_2610;pos:-57.64914,29.72747,-887.067;rot:0,272.6671,0;m:pillar1;scl:0.2,0.2,0.2;t:stone5;;
i:leaf1_2611;pos:-106.0922,29.71585,-927.598;rot:0,276.1656,0;m:leaf1;clr:0,98,0,255;;
i:leaf1_2612;pos:-41.35113,31.57973,-773.9852;rot:0,297.4147,0;m:leaf1;clr:0,98,0,255;;
i:leaf1_2613;pos:18.02283,30.89336,-886.7886;rot:0,167.9137,0;m:leaf1;clr:0,98,0,255;;
i:tree3_2614;pos:-233.3858,57.09055,-928.3448;rot:0,63.91273,0;m:tree3;scl:0.3,0.3,0.3;;
i:field2_2615;pos:-233.5239,29.09059,-929.1573;rot:0,63.91272,0;m:field2;scl:0.3,0.3,0.3;clr:0,98,0,255;;
i:cuboid_2616;pos:-321.9147,29.91484,-706.0084;rot:0,0.9082685,0;m:cuboid;scl:3,1,8;t:brick4;;
i:cuboid_2617;pos:-365.4315,29.83354,-740.2741;rot:0,91.35644,0;m:cuboid;scl:3,1,8;t:brick4;;
i:cuboid_2618;pos:-324.8208,31.3332,-738.9194;rot:0,1.156409,0;m:cuboid;scl:3.5,1.2,3.5;t:brick4;;
i:cuboid_2619;pos:-340.5899,24.22469,-681.6366;rot:321.5202,91.19785,359.6472;m:cuboid;scl:8,1.2,2;t:brick4;;
i:cuboid_2620;pos:-359.0724,23.41052,-722.4642;rot:316.0419,181.5957,359.7057;m:cuboid;scl:8,1.2,2;t:brick4;;
i:pillar1_2621;pos:-312.7993,37.10659,-750.2245;rot:0,1.445332,0;m:pillar1;scl:0.3,0.3,0.3;t:brick1;til:2,2;;
i:cuboid_2622;pos:-369.8757,28.28357,-689.6658;rot:0,0.6451928,0;m:cuboid;scl:6,0.3,6;t:earth2;clr:153,214,153,255;;
i:house5_2623;pos:-70.91484,45.52573,-996.5645;rot:0,270.7355,0;m:house5;;
i:house5_2624;pos:50.65964,44.6172,-1006.231;rot:0,273.384,0;m:house5;;
i:cuboid_2625;pos:-82.87864,24.86428,-911.7664;rot:0,271.331,0;m:cuboid;scl:6,1,6;t:rock1;;
i:cuboid_2626;pos:-151.5509,24.78675,-851.8459;rot:0,271.2281,0;m:cuboid;scl:6,1,20;t:rock1;;
i:cuboid_2627;pos:-11.44924,25.75975,-655.3073;rot:356.4,1.474413,-4.678306E-08;m:cuboid;scl:6,1,10;t:rock2;;
i:cuboid_2628;pos:-10.59183,82.74698,-613.933;rot:0,179.0703,0;m:cuboid;scl:3,3,1;t:stone2;;
i:cuboid_2629;pos:-4.276132,112.3994,-610.5961;rot:0,178.6146,0;m:cuboid;scl:0.04,3,0.04;t:stone6;;
i:cuboid_2630;pos:-18.19494,112.5594,-610.8159;rot:0,178.6146,0;m:cuboid;scl:0.04,3,0.04;t:stone6;;
i:house5_2631;pos:-337.9233,44.03931,-851.1287;rot:0,271.944,0;m:house5;;
i:house5_2635;pos:-240.0008,42.68618,-991.0513;rot:0,90.73826,0;m:house5;;
i:house5_2636;pos:-354.9695,45.14558,-925.8299;rot:0,1.783118,0;m:house5;;
i:house5_2637;pos:-158.8914,45.10457,-999.0824;rot:0,92.78738,0;m:house5;;
i:cuboid_2638;pos:-11.07498,88.68391,-669.38;rot:0,358.9724,0;m:cuboid;scl:3,4,1;t:stone2;;
i:cuboid_2639;pos:-18.3514,133.2768,-672.142;rot:321,358.7197,-2.059877E-07;m:cuboid;scl:0.1,0.3,0.1;;
i:cuboid_2640;pos:-4.829532,133.3801,-671.8964;rot:324.6,359.7189,1.63658E-08;m:cuboid;scl:0.1,0.3,0.1;;
i:cuboid_2641;pos:-18.29845,118.0809,-673.2519;rot:0,358.7187,0;m:cuboid;scl:0.04,3,0.04;t:stone6;;
i:cuboid_2642;pos:-4.827894,119.1209,-672.6809;rot:0,358.7187,0;m:cuboid;scl:0.04,3,0.04;t:stone6;;
i:cuboid_2643;pos:-10.19675,242.7216,-665.8487;rot:0,359.6051,0;m:cuboid;scl:6,3,1;t:stone2;;
i:cuboid_2648;pos:17.55548,23.02253,1629.939;rot:0,178.9749,0;m:cuboid;scl:200,1,200;t:grass1;til:30,30;;
i:cuboid_2649;pos:1513.29,22.57336,1881.884;rot:0,1.718986,0;m:cuboid;scl:200,1,200;t:grass1;til:30,30;;
i:cuboid_2650;pos:1906.56,22.80915,913.6305;rot:0,2.717946,0;m:cuboid;scl:200,1,200;t:grass1;til:30,30;;
i:cuboid_2651;pos:2418.462,22.69658,-608.5288;rot:0,177.7021,0;m:cuboid;scl:200,1,200;t:grass1;til:30,30;;
i:cuboid_2652;pos:2.853266,44.0568,-632.1469;rot:0,180.6948,0;m:cuboid;scl:0.5,3,4;t:metal4;til:0.1,0.1;;
i:cuboid_2653;pos:2.751446,45.11344,-652.2663;rot:0,0.9240231,0;m:cuboid;scl:0.5,3,4;t:metal4;til:0.1,0.1;;
i:cuboid_2654;pos:-5.150264,71.72181,-642.0865;rot:1.600826E-07,181.4927,317.6;m:cuboid;scl:1,3,6;t:metal4;til:0.1,0.1;;
i:cuboid_2655;pos:-10.58577,71.22334,-641.8373;rot:5.336085E-08,181.4927,269.76;m:cuboid;scl:1,3,6;t:metal4;til:0.1,0.1;;
i:cuboid_2656;pos:-26.90719,60.0806,-641.3886;rot:-2.401239E-07,181.241,43.48002;m:cuboid;scl:1,3,6;t:metal4;til:0.1,0.1;;
i:cuboid_2657;pos:-27.13214,34.76052,-641.1283;rot:0,181.241,0;m:cuboid;scl:1,5,6;t:metal4;til:0.1,0.1;;
i:house5_2658;pos:18.91283,37.51616,719.6647;rot:0,179.7851,0;m:house5;scl:0.5,0.5,0.5;;
i:house5_2659;pos:17.11744,37.5953,757.8466;rot:0,179.3295,0;m:house5;scl:0.5,0.5,0.5;;
i:house5_2660;pos:17.5863,37.8754,795.5636;rot:0,180.2896,0;m:house5;scl:0.5,0.5,0.5;;
i:house5_2661;pos:-41.41269,37.59122,714.2808;rot:0,358.9556,0;m:house5;scl:0.5,0.5,0.5;;
i:house5_2662;pos:-42.67703,37.81337,752.3768;rot:0,358.2546,0;m:house5;scl:0.5,0.5,0.5;;
i:house5_2663;pos:-43.42493,37.77336,789.8365;rot:0,359.6646,0;m:house5;scl:0.5,0.5,0.5;;
i:house5_2664;pos:-43.11441,37.52072,828.0762;rot:0,0.324425,0;m:house5;scl:0.5,0.5,0.5;;
i:house5_2665;pos:17.47504,37.71251,832.0629;rot:0,180.3734,0;m:house5;scl:0.5,0.5,0.5;;
i:house5_2666;pos:-52.6144,36.4696,876.3267;rot:0,88.99908,0;m:house5;scl:0.5,0.5,0.5;;
i:house5_2667;pos:-90.66442,36.26641,874.7723;rot:0,89.29662,0;m:house5;scl:0.5,0.5,0.5;;
i:house5_2668;pos:-94.46576,36.20115,866.5856;rot:0,358.6754,0;m:house5;scl:0.5,0.5,0.5;;
i:house5_2669;pos:-144.6169,36.58582,871.7735;rot:0,178.8321,0;m:house5;scl:0.5,0.5,0.5;;
i:house5_2670;pos:-94.69084,36.3982,797.0858;rot:0,359.6889,0;m:house5;scl:0.5,0.5,0.5;;
i:house5_2671;pos:-83.46825,36.87885,730.0573;rot:0,88.18536,0;m:house5;scl:0.5,0.5,0.5;;
i:tower4_2672;pos:-98.11668,43.55893,776.7218;rot:0,87.98537,0;m:tower4;scl:0.5,0.5,0.5;;
i:house5_2673;pos:-131.5306,35.62253,730.3732;rot:0,90.28522,0;m:house5;scl:0.5,0.5,0.5;;
i:house5_2674;pos:-132.6101,35.78241,757.182;rot:0,89.68522,0;m:house5;scl:0.5,0.5,0.5;;
i:house5_2675;pos:-133.4731,36.78254,805.5119;rot:0,88.68521,0;m:house5;scl:0.5,0.5,0.5;;
i:house5_2676;pos:-171.034,36.66185,805.1459;rot:0,90.12521,0;m:house5;scl:0.5,0.5,0.5;;
i:house5_2677;pos:-172.1342,36.06337,756.7045;rot:0,89.13519,0;m:house5;scl:0.5,0.5,0.5;;
i:house5_2678;pos:-172.4487,36.71032,730.3802;rot:0,89.58505,0;m:house5;scl:0.5,0.5,0.5;;
i:house5_2679;pos:-120.1415,36.38853,871.9559;rot:0,178.2329,0;m:house5;scl:0.5,0.5,0.5;;
i:house5_2680;pos:-168.4517,36.8258,871.2385;rot:0,178.2321,0;m:house5;scl:0.5,0.5,0.5;;
i:tower4_2681;pos:-183.5516,45.06399,823.7833;rot:0,266.4806,0;m:tower4;scl:0.5,0.5,0.5;;
i:spawntitan_2683;pos:-118.9441,43.16005,829.6115;rot:0,178.1752,0;m:spawntitan;l:23;c:spawner, f:2, t:2;;
i:cuboid_2684;pos:1596.657,28.49879,3720.48;rot:0,0.7914636,0;m:cuboid;scl:200,0.5,200;t:grass1;til:20,20;;
