i:ground;pos:-6.8,-32,6.2;m:cuboid;scl:134.1,6.4,134.1;t:grass1;til:15,15;;
i:cuboid_2;pos:93.92388,2275.067,-48652.93;rot:0,-0.002979381,0;m:cuboid;scl:20000,10000,10;;
i:cuboid_3;pos:-13964.88,2362.414,-531.688;rot:0,88.94998,0;m:cuboid;scl:20000,10000,10;;
i:cuboid_4;pos:9694.482,42050.11,5063.59;rot:0,3.174615,0;m:cuboid;scl:20000,10,20000;;
i:cuboid_5;pos:8536.699,2332.699,48652.93;rot:0,180.7429,0;m:cuboid;scl:20000,10000,10;;
i:cuboid_6;pos:98656.41,2339.034,12205.49;rot:0,88.7573,0;m:cuboid;scl:20000,10000,10;;
i:cuboid_7;pos:-230.9507,9419.2,-7475;rot:0,270,0;m:cuboid;scl:4,1,4;;
i:spawnhuman_8;pos:-230.9507,9429.2,-7475;rot:0,270,0;m:spawnhuman;l:26;c:spawner, f:1, t:1;;
i:spawnhuman_9;pos:-230.9507,9429.2,-7475;rot:0,270,0;m:spawnhuman;l:26;c:spawner, f:2, t:1;;
i:cuboid_10;pos:-465.9507,9429.2,-7433.75;rot:0,100.8877,0;m:cuboid;scl:5.75,10,2;mat:transparent;clr:0,0,255,175;c:trigger;c:start;;
i:cuboid_2150;pos:274.14,7493.4,3542.492;rot:0,210,0;m:cuboid;scl:1,10,2.748893;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_2151;pos:290.0319,7493.4,3563.203;rot:0,225,0;m:cuboid;scl:1,10,2.748893;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_2152;pos:310.7425,7493.4,3579.095;rot:0,240,0;m:cuboid;scl:1,10,2.748893;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_2153;pos:334.8606,7493.4,3589.085;rot:0,255,0;m:cuboid;scl:1,10,2.748893;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_2154;pos:360.7425,7493.4,3592.492;rot:0,270,0;m:cuboid;scl:1,10,2.748893;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_2155;pos:260.7425,7493.4,3492.492;rot:0,180,0;m:cuboid;scl:1,10,2.748893;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_2156;pos:264.15,7493.4,3466.611;rot:0,165,0;m:cuboid;scl:1,10,2.748893;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_2157;pos:274.14,7493.4,3442.492;rot:0,150,0;m:cuboid;scl:1,10,2.748893;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_2158;pos:290.0319,7493.4,3421.782;rot:0,135,0;m:cuboid;scl:1,10,2.748893;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_2159;pos:310.7425,7493.4,3405.89;rot:0,120,0;m:cuboid;scl:1,10,2.748893;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_2160;pos:334.8606,7493.4,3395.9;rot:0,105,0;m:cuboid;scl:1,10,2.748893;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_2161;pos:360.7425,7493.4,3392.492;rot:0,90,0;m:cuboid;scl:1,10,2.748893;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_2162;pos:510.7425,7493.4,3192.492;rot:0,180,0;m:cuboid;scl:1,10,4.05789;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_2163;pos:505.6314,7493.4,3231.315;rot:0,165,0;m:cuboid;scl:1,10,4.05789;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_2164;pos:490.6463,7493.4,3267.492;rot:0,150,0;m:cuboid;scl:1,10,4.05789;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_2165;pos:466.8086,7493.4,3298.559;rot:0,135,0;m:cuboid;scl:1,10,4.05789;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_2166;pos:435.7425,7493.4,3322.396;rot:0,120,0;m:cuboid;scl:1,10,4.05789;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_2167;pos:399.5654,7493.4,3337.381;rot:0,105,0;m:cuboid;scl:1,10,4.05789;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_2168;pos:360.7425,7493.4,3342.492;rot:0,90,0;m:cuboid;scl:1,10,4.05789;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_2169;pos:510.7425,7493.4,3792.492;rot:0,180,0;m:cuboid;scl:1,10,4.05789;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_2170;pos:505.6314,7493.4,3753.67;rot:0,195,0;m:cuboid;scl:1,10,4.05789;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_2171;pos:490.6463,7493.4,3717.492;rot:0,210,0;m:cuboid;scl:1,10,4.05789;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_2172;pos:466.8086,7493.4,3686.427;rot:0,225,0;m:cuboid;scl:1,10,4.05789;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_2173;pos:435.7425,7493.4,3662.589;rot:0,240,0;m:cuboid;scl:1,10,4.05789;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_2174;pos:399.5654,7493.4,3647.604;rot:0,255,0;m:cuboid;scl:1,10,4.05789;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_2175;pos:360.7425,7493.4,3642.492;rot:0,270,0;m:cuboid;scl:1,10,4.05789;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_2176;pos:560.7426,7493.4,3192.492;rot:0,180,0;m:cuboid;scl:1,10,5.366888;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_2177;pos:553.9277,7493.4,3244.256;rot:0,165,0;m:cuboid;scl:1,10,5.366888;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_2178;pos:533.9476,7493.4,3292.492;rot:0,150,0;m:cuboid;scl:1,10,5.366888;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_2179;pos:502.1639,7493.4,3333.914;rot:0,135,0;m:cuboid;scl:1,10,5.366888;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_2180;pos:460.7425,7493.4,3365.698;rot:0,120,0;m:cuboid;scl:1,10,5.366888;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_2181;pos:412.5063,7493.4,3385.678;rot:0,105,0;m:cuboid;scl:1,10,5.366888;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_2182;pos:360.7425,7493.4,3392.492;rot:0,90,0;m:cuboid;scl:1,10,5.366888;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_2183;pos:560.7426,7493.4,3792.492;rot:0,180,0;m:cuboid;scl:1,10,5.366888;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_2184;pos:553.9277,7493.4,3740.729;rot:0,195,0;m:cuboid;scl:1,10,5.366888;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_2185;pos:533.9476,7493.4,3692.492;rot:0,210,0;m:cuboid;scl:1,10,5.366888;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_2186;pos:502.1639,7493.4,3651.071;rot:0,225,0;m:cuboid;scl:1,10,5.366888;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_2187;pos:460.7425,7493.4,3619.287;rot:0,240,0;m:cuboid;scl:1,10,5.366888;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_2188;pos:412.5063,7493.4,3599.307;rot:0,255,0;m:cuboid;scl:1,10,5.366888;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_2189;pos:360.7425,7493.4,3592.492;rot:0,270,0;m:cuboid;scl:1,10,5.366888;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cylinder_2190;pos:660.7426,7493.4,3792.492;rot:0,180,0;m:cylinder;scl:5,5,5;t:ice1;;
i:cylinder_2191;pos:660.7426,7493.4,3192.492;rot:0,180,0;m:cylinder;scl:5,5,5;t:ice1;;
i:cylinder_2192;pos:360.7425,7493.4,3492.492;rot:0,180,0;m:cylinder;scl:5,5,5;t:ice1;;
i:cylinder_2193;pos:448.6105,7493.4,3704.625;rot:0,180,0;m:cylinder;scl:5,5,5;t:ice1;;
i:cylinder_2194;pos:448.6105,7493.4,3280.361;rot:0,180,0;m:cylinder;scl:5,5,5;t:ice1;;
i:cylinder_2335;pos:448.6105,7443.4,3280.361;rot:0,180,0;m:cylinder;scl:30,0.1,30;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cylinder_2336;pos:448.6105,7443.4,3704.625;rot:0,180,0;m:cylinder;scl:30,0.1,30;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cylinder_2337;pos:360.7425,7443.4,3492.492;rot:0,180,0;m:cylinder;scl:30,0.1,30;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cylinder_2338;pos:660.7426,7443.4,3792.492;rot:0,180,0;m:cylinder;scl:30,0.1,30;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cylinder_2339;pos:660.7426,7443.4,3192.492;rot:0,180,0;m:cylinder;scl:30,0.1,30;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cylinder_2340;pos:448.6105,7543.4,3280.361;rot:0,180,0;m:cylinder;scl:30,0.1,30;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cylinder_2341;pos:448.6105,7543.4,3704.625;rot:0,180,0;m:cylinder;scl:30,0.1,30;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cylinder_2342;pos:360.7425,7543.4,3492.492;rot:0,180,0;m:cylinder;scl:30,0.1,30;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cylinder_2343;pos:660.7426,7543.4,3792.492;rot:0,180,0;m:cylinder;scl:30,0.1,30;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cylinder_2344;pos:660.7426,7543.4,3192.492;rot:0,180,0;m:cylinder;scl:30,0.1,30;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_2521;pos:735.7426,7493.4,3892.396;rot:0,120,0;m:cuboid;scl:4.5,10,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_2525;pos:709.5654,7493.4,3077.604;rot:0,255,0;m:cuboid;scl:4.5,10,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_2527;pos:659.5,7490.9,3015;m:cuboid;scl:5,5,1;mat:transparent;clr:0,255,0,175;c:trigger;c:checkpoint;;
i:cuboid_2528;pos:659.5,7490.9,2445;m:cuboid;scl:5,5,1;mat:transparent;clr:0,255,0,175;c:trigger;c:checkpoint;;
i:cuboid_2709;pos:660.6075,7588.663,5922.607;rot:0,0,90;m:cuboid;scl:1.7,12,400;mat:transparent;clr:0,234,255,82;l:0;c:barrier;;
i:cuboid_2710;pos:660.6075,7398.132,5922.607;rot:0,0,90;m:cuboid;scl:1.7,12,400;mat:transparent;clr:0,234,255,82;l:0;c:barrier;;
i:cuboid_2711;pos:578.1075,7541.031,5922.607;rot:0,0,330.0052;m:cuboid;scl:1.7,12,400;mat:transparent;clr:0,234,255,82;l:0;c:barrier;;
i:cuboid_2712;pos:743.1075,7541.031,5922.607;rot:0,0,29.99476;m:cuboid;scl:1.7,12,400;mat:transparent;clr:0,234,255,82;l:0;c:barrier;;
i:cuboid_2713;pos:578.1075,7445.769,5922.607;rot:0,0,29.99476;m:cuboid;scl:1.7,12,400;mat:transparent;clr:0,234,255,82;l:0;c:barrier;;
i:cuboid_2714;pos:743.1075,7445.769,5922.607;rot:0,0,330.0052;m:cuboid;scl:1.7,12,400;mat:transparent;clr:0,234,255,82;l:0;c:barrier;;
i:plane_2715;pos:660.6075,7580.002,5922.607;m:plane;scl:10,1,400;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:plane_2716;pos:660.6075,7406.797,5922.607;rot:0,0,179.9885;m:plane;scl:10,1,400;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:plane_2717;pos:585.6075,7536.701,5922.607;rot:0,0,60.00424;m:plane;scl:10,1,400;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:plane_2718;pos:735.6075,7536.701,5922.607;rot:0,0,299.9958;m:plane;scl:10,1,400;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:plane_2719;pos:735.6075,7450.099,5922.607;rot:0,0,239.9985;m:plane;scl:10,1,400;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:plane_2720;pos:585.6075,7450.099,5922.607;rot:0,0,120.0015;m:plane;scl:10,1,400;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_2841;pos:660.6075,7493.4,4147.607;rot:0,0,299.9958;m:cuboid;scl:1.151917,1.5,4.5;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_2842;pos:660.6075,7493.4,4147.607;m:cuboid;scl:1.151917,1.5,4.5;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_2843;pos:660.6075,7493.4,4147.607;rot:0,0,60.00424;m:cuboid;scl:1.151917,1.5,4.5;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_2844;pos:660.6075,7493.4,4197.607;rot:0,0,299.9958;m:cuboid;scl:2.303835,3.5,4.5;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_2845;pos:660.6075,7493.4,4197.607;m:cuboid;scl:2.303835,3.5,4.5;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_2846;pos:660.6075,7493.4,4197.607;rot:0,0,60.00424;m:cuboid;scl:2.303835,3.5,4.5;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_2847;pos:660.6075,7493.4,4247.607;rot:0,0,299.9958;m:cuboid;scl:3.455752,5.5,4.5;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_2848;pos:660.6075,7493.4,4247.607;m:cuboid;scl:3.455752,5.5,4.5;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_2849;pos:660.6075,7493.4,4247.607;rot:0,0,60.00424;m:cuboid;scl:3.455752,5.5,4.5;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_2850;pos:660.6075,7493.4,4297.607;rot:0,0,299.9958;m:cuboid;scl:4.607669,7.5,4.5;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_2851;pos:660.6075,7493.4,4297.607;m:cuboid;scl:4.607669,7.5,4.5;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_2852;pos:660.6075,7493.4,4297.607;rot:0,0,60.00424;m:cuboid;scl:4.607669,7.5,4.5;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_2853;pos:660.6075,7493.4,4347.607;rot:0,0,299.9958;m:cuboid;scl:5.759586,9.5,4.5;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_2854;pos:660.6075,7493.4,4347.607;m:cuboid;scl:5.759586,9.5,4.5;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_2855;pos:660.6075,7493.4,4347.607;rot:0,0,60.00424;m:cuboid;scl:5.759586,9.5,4.5;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_2871;pos:660.6075,7493.4,4022.607;rot:0,0,44.9987;m:cuboid;t:ice1;clr:255,255,255,255;;
i:cuboid_2872;pos:599.9857,7528.4,4022.607;rot:0,0,330;m:cuboid;scl:4.5,11.51917,19.5;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_2873;pos:660.6075,7563.4,4022.607;rot:0,0,270;m:cuboid;scl:4.5,11.51917,19.5;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_2874;pos:599.9857,7458.4,4022.607;rot:0,0,29.99998;m:cuboid;scl:4.5,11.51917,19.5;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_2875;pos:721.2292,7458.4,4022.607;rot:0,0,330;m:cuboid;scl:4.5,11.51917,19.5;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_2876;pos:660.6075,7423.4,4022.607;rot:0,0,270;m:cuboid;scl:4.5,11.51917,19.5;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_2877;pos:721.2292,7528.4,4022.607;rot:0,0,29.99998;m:cuboid;scl:4.5,11.51917,19.5;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_2878;pos:595.6556,7530.9,4147.607;rot:0,0,330;m:cuboid;scl:4.5,11.51917,4.5;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_2879;pos:660.6075,7568.4,4147.607;rot:0,0,270;m:cuboid;scl:4.5,11.51917,4.5;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_2880;pos:595.6556,7455.9,4147.607;rot:0,0,29.99998;m:cuboid;scl:4.5,11.51917,4.5;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_2881;pos:725.5594,7455.9,4147.607;rot:0,0,330;m:cuboid;scl:4.5,11.51917,4.5;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_2882;pos:660.6075,7418.4,4147.607;rot:0,0,270;m:cuboid;scl:4.5,11.51917,4.5;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_2883;pos:725.5594,7530.9,4147.607;rot:0,0,29.99998;m:cuboid;scl:4.5,11.51917,4.5;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_2884;pos:591.3254,7533.4,4197.607;rot:0,0,330;m:cuboid;scl:3.5,11.51917,4.5;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_2885;pos:660.6075,7573.4,4197.607;rot:0,0,270;m:cuboid;scl:3.5,11.51917,4.5;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_2886;pos:591.3254,7453.4,4197.607;rot:0,0,29.99998;m:cuboid;scl:3.5,11.51917,4.5;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_2887;pos:729.8895,7453.4,4197.607;rot:0,0,330;m:cuboid;scl:3.5,11.51917,4.5;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_2888;pos:660.6075,7413.4,4197.607;rot:0,0,270;m:cuboid;scl:3.5,11.51917,4.5;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_2889;pos:729.8895,7533.4,4197.607;rot:0,0,29.99998;m:cuboid;scl:3.5,11.51917,4.5;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_2890;pos:586.9954,7535.9,4247.607;rot:0,0,330;m:cuboid;scl:2.5,11.51917,4.5;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_2891;pos:660.6075,7578.4,4247.607;rot:0,0,270;m:cuboid;scl:2.5,11.51917,4.5;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_2892;pos:586.9954,7450.9,4247.607;rot:0,0,29.99998;m:cuboid;scl:2.5,11.51917,4.5;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_2893;pos:734.2197,7450.9,4247.607;rot:0,0,330;m:cuboid;scl:2.5,11.51917,4.5;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_2894;pos:660.6075,7408.4,4247.607;rot:0,0,270;m:cuboid;scl:2.5,11.51917,4.5;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_2895;pos:734.2197,7535.9,4247.607;rot:0,0,29.99998;m:cuboid;scl:2.5,11.51917,4.5;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_2896;pos:582.6652,7538.4,4297.607;rot:0,0,330;m:cuboid;scl:1.5,11.51917,4.5;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_2897;pos:660.6075,7583.4,4297.607;rot:0,0,270;m:cuboid;scl:1.5,11.51917,4.5;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_2898;pos:582.6652,7448.4,4297.607;rot:0,0,29.99998;m:cuboid;scl:1.5,11.51917,4.5;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_2899;pos:738.5498,7448.4,4297.607;rot:0,0,330;m:cuboid;scl:1.5,11.51917,4.5;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_2900;pos:660.6075,7403.4,4297.607;rot:0,0,270;m:cuboid;scl:1.5,11.51917,4.5;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_2901;pos:738.5498,7538.4,4297.607;rot:0,0,29.99998;m:cuboid;scl:1.5,11.51917,4.5;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_2932;pos:660.6075,7493.4,4147.607;rot:0,0,90;m:cuboid;scl:0.75,24,0.25;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_2933;pos:660.6075,7493.4,4197.607;m:cuboid;scl:0.75,24,0.25;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_2934;pos:660.6075,7493.4,4247.607;rot:0,0,90;m:cuboid;scl:0.75,24,0.25;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_2935;pos:660.6075,7493.4,4297.607;m:cuboid;scl:0.75,24,0.25;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_2936;pos:660.6075,7493.4,4147.607;rot:0,0,29.99476;m:cuboid;scl:0.75,24,0.25;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_2937;pos:660.6075,7493.4,4197.607;rot:0,0,60.00424;m:cuboid;scl:0.75,24,0.25;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_2938;pos:660.6075,7493.4,4247.607;rot:0,0,29.99476;m:cuboid;scl:0.75,24,0.25;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_2939;pos:660.6075,7493.4,4297.607;rot:0,0,60.00424;m:cuboid;scl:0.75,24,0.25;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_2940;pos:660.6075,7493.4,4147.607;rot:0,0,330.0052;m:cuboid;scl:0.75,24,0.25;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_2941;pos:660.6075,7493.4,4197.607;rot:0,0,299.9958;m:cuboid;scl:0.75,24,0.25;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_2942;pos:660.6075,7493.4,4247.607;rot:0,0,330.0052;m:cuboid;scl:0.75,24,0.25;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_2943;pos:660.6075,7493.4,4297.607;rot:0,0,299.9958;m:cuboid;scl:0.75,24,0.25;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_2956;pos:591.3254,7533.4,4722.607;rot:0,0,330;m:cuboid;t:ice1;clr:255,255,255,255;;
i:cuboid_2957;pos:660.6075,7573.4,4722.607;rot:0,0,270;m:cuboid;t:ice1;clr:255,255,255,255;;
i:cuboid_2958;pos:591.3254,7453.4,4722.607;rot:0,0,29.99998;m:cuboid;t:ice1;clr:255,255,255,255;;
i:cuboid_2959;pos:729.8895,7453.4,4722.607;rot:0,0,330;m:cuboid;t:ice1;clr:255,255,255,255;;
i:cuboid_2960;pos:660.6075,7413.4,4722.607;rot:0,0,270;m:cuboid;t:ice1;clr:255,255,255,255;;
i:cuboid_2961;pos:729.8895,7533.4,4722.607;rot:0,0,29.99998;m:cuboid;t:ice1;clr:255,255,255,255;;
i:cuboid_2963;pos:660.6075,7493.4,5172.607;m:cuboid;scl:11.5,11.5,9.5;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_2972;pos:591.3254,7533.4,5322.607;rot:0,0,330;m:cuboid;t:ice1;clr:255,255,255,255;;
i:cuboid_2973;pos:660.6075,7573.4,5322.607;rot:0,0,270;m:cuboid;t:ice1;clr:255,255,255,255;;
i:cuboid_2974;pos:591.3254,7453.4,5322.607;rot:0,0,29.99998;m:cuboid;t:ice1;clr:255,255,255,255;;
i:cuboid_2975;pos:729.8895,7453.4,5322.607;rot:0,0,330;m:cuboid;t:ice1;clr:255,255,255,255;;
i:cuboid_2976;pos:660.6075,7413.4,5322.607;rot:0,0,270;m:cuboid;t:ice1;clr:255,255,255,255;;
i:cuboid_2977;pos:729.8895,7533.4,5322.607;rot:0,0,29.99998;m:cuboid;t:ice1;clr:255,255,255,255;;
i:cuboid_2978;pos:608.646,7523.4,5922.607;rot:0,0,330;m:cuboid;scl:7.505,11.52417,9.5;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_2979;pos:660.6075,7553.4,5922.607;rot:0,0,270;m:cuboid;scl:7.505,11.52417,9.5;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_2980;pos:608.646,7463.4,5922.607;rot:0,0,29.99998;m:cuboid;scl:7.505,11.52417,9.5;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_2981;pos:712.569,7463.4,5922.607;rot:0,0,330;m:cuboid;scl:7.505,11.52417,9.5;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_2982;pos:660.6075,7433.4,5922.607;rot:0,0,270;m:cuboid;scl:7.505,11.52417,9.5;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_2983;pos:712.569,7523.4,5922.607;rot:0,0,29.99998;m:cuboid;scl:7.505,11.52417,9.5;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_2996;pos:620.6075,7562.682,4347.607;rot:0,0,330;m:cuboid;t:ice1;clr:255,255,255,255;;
i:cuboid_2997;pos:580.6075,7493.4,4347.607;rot:0,0,270;m:cuboid;t:ice1;clr:255,255,255,255;;
i:cuboid_2998;pos:700.6075,7562.682,4347.607;rot:0,0,29.99998;m:cuboid;t:ice1;clr:255,255,255,255;;
i:cuboid_2999;pos:700.6075,7424.118,4347.607;rot:0,0,330;m:cuboid;t:ice1;clr:255,255,255,255;;
i:cuboid_3000;pos:740.6075,7493.4,4347.607;rot:0,0,270;m:cuboid;t:ice1;clr:255,255,255,255;;
i:cuboid_3001;pos:620.6075,7424.118,4347.607;rot:0,0,29.99998;m:cuboid;t:ice1;clr:255,255,255,255;;
i:cuboid_3008;pos:645.6075,7519.381,5822.607;rot:0,0,330;m:cuboid;t:ice1;clr:255,255,255,255;;
i:cuboid_3009;pos:630.6075,7493.4,5822.607;rot:0,0,270;m:cuboid;t:ice1;clr:255,255,255,255;;
i:cuboid_3010;pos:675.6075,7519.381,5822.607;rot:0,0,29.99998;m:cuboid;t:ice1;clr:255,255,255,255;;
i:cuboid_3011;pos:675.6075,7467.419,5822.607;rot:0,0,330;m:cuboid;t:ice1;clr:255,255,255,255;;
