i:ground;pos:-6.8,-32,6.2;m:cuboid;scl:134.1,6.4,134.1;t:grass1;til:15,15;;
i:cuboid_2392;pos:14.92779,24.47303,562.5355;rot:0,85.91617,0;m:cuboid;scl:1,1,5;t:grass1;;
i:cuboid_2393;pos:27.47138,24.41149,567.8088;rot:0,59.166,0;m:cuboid;scl:1,1,5;t:grass1;;
i:cuboid_2394;pos:-20.24047,24.41999,561.2579;rot:0,111.4165,0;m:cuboid;scl:1,1,5;t:grass1;;
i:cuboid_2395;pos:-14.75223,24.41893,555.2977;rot:0,100.1663,0;m:cuboid;scl:1,1,5;t:grass1;;
i:cuboid_2396;pos:-74.57514,24.52827,611.9648;rot:-3.335053E-09,350.1706,359.6;m:cuboid;scl:1,1,5;t:grass1;;
i:cuboid_2397;pos:-58.3038,60.77333,-243.9486;rot:0,268.9388,0;m:cuboid;scl:5,5,5;t:stone1;;
i:tower1_2398;pos:552.4015,62.65096,111.2529;rot:0,156.4083,0;m:tower1;;
i:tower2_2399;pos:586.1695,15.51971,-188.9858;rot:0,92.10772,0;m:tower2;;
i:tower2_2400;pos:538.1953,31.97497,-431.2639;rot:0,89.85714,0;m:tower2;;
i:tower2_2401;pos:335.9309,19.58371,-533.275;rot:0,177.9567,0;m:tower2;;
i:pillar1_2402;pos:567.0477,37.26722,78.07076;rot:0,344.7047,0;m:pillar1;scl:0.1,0.5,0.1;t:stone10;;
i:pillar1_2403;pos:516.3038,37.21397,278.6946;rot:0,334.1031,0;m:pillar1;scl:0.1,0.5,0.1;t:stone10;;
i:pillar1_2404;pos:372.0526,36.82347,461.3064;rot:0,316.202,0;m:pillar1;scl:0.1,0.5,0.1;t:stone10;;
i:pillar1_2405;pos:571.4343,36.68003,-102.6215;rot:0,181.3487,0;m:pillar1;scl:0.1,0.5,0.1;t:stone10;;
i:pillar1_2406;pos:614.3304,49.25889,-323.4129;rot:0,179.2987,0;m:pillar1;scl:0.1,0.5,0.1;t:stone10;;
i:pillar1_2407;pos:614.8848,63.94654,-605.3642;rot:0,178.6983,0;m:pillar1;scl:0.1,0.5,0.1;t:stone10;;
i:pillar1_2408;pos:285.4816,35.48519,-601.2897;rot:0,271.8478,0;m:pillar1;scl:0.1,0.5,0.1;t:stone10;;
i:arch1_2409;pos:476.3187,47.98861,326.784;rot:0,325.5436,0;m:arch1;scl:1,0.5,1;;
i:arch1_2410;pos:566.1719,38.37424,38.97571;rot:0,169.0429,0;m:arch1;scl:1,0.5,1;;
i:windmill1_2411;pos:601.0165,36.99036,-208.3701;rot:0,146.3417,0;m:windmill1;scl:0.5,0.5,0.5;;
i:windmill1_2412;pos:602.0079,63.22269,-572.8335;rot:0,155.9411,0;m:windmill1;scl:0.5,0.5,0.5;;
i:windmill1_2413;pos:380.3715,34.90731,-598.3805;rot:0,251.4403,0;m:windmill1;scl:0.5,0.5,0.5;;
i:windmill1_2414;pos:498.7254,36.41412,361.3775;rot:0,124.2377,0;m:windmill1;scl:0.5,0.5,0.5;;
i:tree3_2415;pos:612.4615,53.175,-141.2938;rot:0,104.6853,0;m:tree3;scl:0.2,0.2,0.2;;
i:tree3_2416;pos:561.7135,49.02775,246.2753;rot:0,35.33463,0;m:tree3;scl:0.2,0.2,0.2;;
i:field2_2417;pos:561.1344,37.42779,245.4588;rot:0,35.33463,0;m:field2;scl:0.2,0.2,0.2;;
i:field2_2418;pos:612.0679,36.53306,-140.3579;rot:0,161.5841,0;m:field2;scl:0.2,0.2,0.2;;
i:tree3_2419;pos:612.1684,78.83085,-469.1203;rot:0,180.0836,0;m:tree3;scl:0.2,0.2,0.2;;
i:field2_2420;pos:612.9705,63.23093,-467.7224;rot:0,180.0836,0;m:field2;scl:0.2,0.2,0.2;;
i:tree3_2421;pos:324.6801,52.6814,-599.0631;rot:0,268.3326,0;m:tree3;scl:0.2,0.2,0.2;;
i:field2_2422;pos:325.4849,34.88145,-599.2397;rot:0,268.3326,0;m:field2;scl:0.2,0.2,0.2;;
i:pillar2_2423;pos:-57.51028,137.7735,-36.37156;rot:0,270.4671,0;m:pillar2;scl:0.05,0.1,0.05;t:stone2;;
i:pillar2_2424;pos:-57.47763,137.3335,-32.37166;rot:0,270.4671,0;m:pillar2;scl:0.05,0.1,0.05;t:stone2;;
i:pillar2_2425;pos:-57.29377,137.5333,-29.21408;rot:0,270.4671,0;m:pillar2;scl:0.05,0.1,0.05;t:stone2;;
i:pillar2_2426;pos:-57.80694,137.4134,-19.16865;rot:0,270.4671,0;m:pillar2;scl:0.05,0.1,0.05;t:stone2;;
i:pillar2_2427;pos:-57.79224,137.3767,-23.8985;rot:0,272.2171,0;m:pillar2;scl:0.05,0.1,0.05;t:stone2;;
i:pillar2_2428;pos:-57.5204,138.1128,-14.54012;rot:0,270.7162,0;m:pillar2;scl:0.05,0.1,0.05;t:stone2;;
i:pillar2_2429;pos:-57.71878,138.3866,-9.683287;rot:0,270.7162,0;m:pillar2;scl:0.05,0.1,0.05;t:stone2;;
i:pillar2_2430;pos:-57.85666,137.4666,-4.721164;rot:0,270.7162,0;m:pillar2;scl:0.05,0.1,0.05;t:stone2;;
i:cuboid_2431;pos:-12.87628,134.6604,-54.61366;rot:0,180.0326,0;m:cuboid;scl:3.2,0.5,0.1;t:stone2;;
i:cuboid_2432;pos:-45.47221,134.7581,-54.21486;rot:0,180.9521,0;m:cuboid;scl:2.5,0.5,0.1;t:stone2;;
i:cuboid_2433;pos:-57.38159,134.7746,-41.34473;rot:0,269.6281,0;m:cuboid;scl:2.5,0.5,0.1;t:stone2;;
i:cuboid_2434;pos:-57.75002,134.8746,-11.91943;rot:0,269.5468,0;m:cuboid;scl:2.5,0.5,0.1;t:stone2;;
i:cylinder_2435;pos:-12.45276,142.0324,-55.11776;rot:358.2799,180.7328,270.4128;m:cylinder;scl:0.2,3,0.2;t:stone2;;
i:cylinder_2436;pos:-47.30725,142.3431,-54.6597;rot:0.2815259,180.7654,270.1978;m:cylinder;scl:0.2,1,0.2;t:stone2;;
i:cylinder_2437;pos:-57.73274,142.4674,-43.89196;rot:0.009070491,270.304,269.8002;m:cylinder;scl:0.2,1,0.2;t:stone2;;
i:cylinder_2438;pos:-57.6629,142.4328,-32.03416;rot:-0.003353623,270.0533,270.16;m:cylinder;scl:0.2,0.2,0.2;t:stone2;;
i:cylinder_2439;pos:-57.64629,142.3917,-29.66859;rot:3.927359E-05,271.952,88.39997;m:cylinder;scl:0.2,0.1,0.2;t:stone2;;
i:cylinder_2440;pos:-57.61946,142.3679,-20.12624;rot:0.5977582,270.268,269.905;m:cylinder;scl:0.2,2,0.2;t:stone2;;
i:cylinder_2441;pos:-44.49115,134.5902,-38.03448;rot:0,269.9462,0;m:cylinder;scl:0.2,0.1,0.2;t:stone3;til:3,3;;
i:cylinder_2442;pos:-44.48883,134.6302,-40.43441;rot:0,269.9462,0;m:cylinder;scl:0.2,0.1,0.2;t:stone3;til:3,3;;
i:cylinder_2443;pos:-46.85926,134.5902,-37.87671;rot:0,269.9462,0;m:cylinder;scl:0.2,0.1,0.2;t:stone3;til:3,3;;
i:cylinder_2444;pos:-46.91839,134.5902,-40.43681;rot:0,269.9462,0;m:cylinder;scl:0.2,0.1,0.2;t:stone3;til:3,3;;
i:cuboid_2445;pos:-45.55109,135.3098,-39.19544;rot:0,270.5462,0;m:cuboid;scl:0.21,0.1,0.21;t:stone1;;
i:tower1_2446;pos:-45.1587,137.0702,-39.15516;rot:0,270.7462,0;m:tower1;scl:0.21,0.032,0.21;;
i:pyramid_2447;pos:-49.24681,141.1333,-0.5913793;rot:0,358.1817,0;m:pyramid;scl:0.5,0.02,0.5;t:brick4;clr:118,92,57,255;;
i:cuboid_2448;pos:-49.29585,140.8609,-0.5278283;rot:0,358.0133,0;m:cuboid;scl:0.9,0.02,0.9;t:wood1;;
i:cuboid_2449;pos:-53.45145,138.4729,-4.648522;rot:0,357.7192,0;m:cuboid;scl:0.02,0.5,0.02;t:wood1;;
i:cuboid_2450;pos:-44.74795,138.4416,-4.767642;rot:0,358.1671,0;m:cuboid;scl:0.02,0.5,0.02;t:wood1;;
i:cuboid_2451;pos:-49.13711,135.9186,-4.700027;rot:0,0.3834565,0;m:cuboid;scl:0.9,0.2,0.03;t:wood1;;
i:cuboid_2452;pos:-53.41635,135.9365,-0.3420941;rot:0,90.95333,0;m:cuboid;scl:0.9,0.2,0.03;t:wood1;;
i:cuboid_2453;pos:-44.70851,135.9187,-0.3287799;rot:0,270.8133,0;m:cuboid;scl:0.9,0.2,0.03;t:wood1;;
i:cuboid_2454;pos:-49.38063,138.3798,-4.844762;rot:357.4401,0.5696049,0.0250373;m:cuboid;scl:0.02,0.5,0.02;t:wood1;;
i:cuboid_2455;pos:-51.41978,138.5839,-4.772337;rot:358.4648,4.054902,311.1746;m:cuboid;scl:0.02,0.55,0.02;t:wood1;;
i:cuboid_2456;pos:-47.08989,138.8079,-4.845621;rot:358.6096,0.2001431,56.54548;m:cuboid;scl:0.02,0.55,0.02;t:wood1;;
i:cuboid_2457;pos:-44.81792,139.0393,-2.112841;rot:359.6,271.9054,270.2001;m:cuboid;scl:0.02,0.55,0.02;t:wood1;;
i:cuboid_2458;pos:-53.37741,139.1626,-1.999422;rot:359.7296,91.63092,268.9515;m:cuboid;scl:0.02,0.55,0.02;t:wood1;;
i:cuboid_2459;pos:-53.41756,138.1228,-2.261814;rot:0,91.94632,0;m:cuboid;scl:0.02,0.55,0.02;t:wood1;;
i:cuboid_2460;pos:-44.78607,138.1516,-2.520868;rot:1.4,269.0248,0;m:cuboid;scl:0.02,0.55,0.02;t:wood1;;
i:capsule_2461;pos:-57.49256,137.276,-31.25638;rot:84.07447,328.9465,83.82487;m:capsule;scl:0.025,0.025,0.025;t:wood2;;
i:capsule_2462;pos:-57.45512,137.2822,-31.01213;rot:85.80007,273.8993,-0.0002797788;m:capsule;scl:0.025,0.025,0.025;t:wood2;;
i:capsule_2463;pos:-57.36138,137.2825,-30.65769;rot:81.59998,273.8994,302.1997;m:capsule;scl:0.025,0.025,0.025;t:wood2;;
i:cuboid_2464;pos:-341.8489,27.26811,-598.2183;rot:351.9221,89.60859,0.2074614;m:cuboid;scl:5,1,5;t:stone1;;
i:cuboid_2465;pos:42.48518,174.6602,-3.034743;rot:0,89.06937,0;m:cuboid;scl:0.6,0.1,0.7;t:wood1;;
i:cuboid_2466;pos:42.4757,160.2886,-4.035449;rot:0,89.69618,0;m:cuboid;scl:0.28,3,0.7;t:wood1;;
i:cuboid_2467;pos:42.58459,131.2686,-3.75604;rot:0,270.3185,0;m:cuboid;scl:0.28,3,0.7;t:wood1;;
i:cuboid_2468;pos:42.525,101.6335,-3.879045;rot:0,270.2453,0;m:cuboid;scl:0.28,3,0.7;t:wood1;;
i:cuboid_2469;pos:25.99737,76.0997,1.821781;rot:0,270.2538,0;m:cuboid;scl:2,3,4;t:stone1;;
i:cuboid_2470;pos:39.48432,129.8865,2.813238;rot:0,90.23724,0;m:cuboid;scl:2,9,0.1;t:wood1;;
i:cuboid_2471;pos:30.36931,94.06348,11.24997;rot:0,179.8906,0;m:cuboid;scl:4,3,0.1;t:wood1;;
i:cuboid_2472;pos:32.88255,100.4828,-5.81714;rot:0,0.7802554,0;m:cuboid;scl:4,3,0.1;t:wood1;;
i:cuboid_2473;pos:23.21355,105.8615,9.76693;rot:0,88.83294,0;m:cuboid;scl:2.5,0.1,2.5;t:stone1;;
i:cuboid_2474;pos:33.04433,130.2511,-5.139296;rot:0,269.1317,0;m:cuboid;scl:0.5,9,0.1;t:wood1;;
i:cuboid_2475;pos:44.22483,105.8559,7.576084;rot:0,89.24499,0;m:cuboid;scl:2,0.1,2;t:stone1;;
i:cuboid_2476;pos:20.97889,96.16142,-5.156264;rot:0,90.01418,0;m:cuboid;scl:0.5,3,2.5;t:stone1;;
i:cuboid_2477;pos:36.51795,145.2962,-5.855034;rot:0,180.9487,0;m:cuboid;scl:0.6,6,0.1;t:wood1;;
i:cylinder_2478;pos:36.39542,-116.2048,-4.263896;rot:0,180.6249,0;m:cylinder;scl:0.03,30,0.03;t:wood2;;
i:tower3_2479;pos:35.13002,90.94716,8.567657;rot:0,91.27107,0;m:tower3;scl:0.1,0.1,0.1;t:stone1;;
i:pillar1_2480;pos:10.33032,91.00115,-1.717679;rot:0,89.27026,0;m:pillar1;scl:0.1,0.1,0.1;t:stone2;;
i:cannon1_2481;pos:25.97106,91.00505,8.973094;rot:0,180.2401,0;m:cannon1;scl:0.1,0.1,0.1;;
i:cannon1_2482;pos:15.38859,90.93014,9.024176;rot:0,179.1001,0;m:cannon1;scl:0.1,0.1,0.1;;
i:tower1_2483;pos:16.33295,205.38,-6.528415;rot:0,89.86922,0;m:tower1;scl:1,0.05,1;;
i:tower1_2484;pos:53.90115,178.3384,28.07338;rot:0,269.6146,0;m:tower1;scl:0.8,0.5,0.8;;
i:tower1_2485;pos:17.78566,179.0291,29.47635;rot:0,180.1743,0;m:tower1;scl:0.8,0.5,0.8;;
i:tower1_2486;pos:16.80222,176.4936,-6.213496;rot:0,90.56119,0;m:tower1;scl:0.8,0.5,0.8;;
i:tower1_2487;pos:52.63639,176.1724,-8.079782;rot:0,359.8307,0;m:tower1;scl:0.8,0.5,0.8;;
i:cuboid_2488;pos:36.12191,174.7954,35.84084;rot:0,179.8026,0;m:cuboid;scl:7,0.1,2;t:wood3;clr:104,101,113,255;;
i:cuboid_2489;pos:11.16988,174.791,11.18504;rot:0,89.88098,0;m:cuboid;scl:7,0.1,2;t:wood3;clr:104,101,113,255;;
i:cuboid_2490;pos:61.20188,174.8204,11.16925;rot:0,270.0176,0;m:cuboid;scl:7,0.1,2;t:wood3;clr:104,101,113,255;;
i:cuboid_2491;pos:36.45422,174.8563,-15.09628;rot:0,0.2533504,0;m:cuboid;scl:7,0.1,1.6;t:wood3;clr:104,101,113,255;;
i:tower1_2492;pos:36.6893,147.4809,-23.79979;rot:0,359.8684,0;m:tower1;scl:10,0.5,0.1;;
i:tower1_2493;pos:1.407548,147.4284,9.616879;rot:0,89.77836,0;m:tower1;scl:10,0.5,0.1;;
i:tower1_2494;pos:35.23787,148.0254,46.25929;rot:0,179.838,0;m:tower1;scl:10,0.5,0.1;;
i:tower1_2495;pos:71.03442,146.9305,10.66767;rot:0,270.1674,0;m:tower1;scl:10.1,0.5,0.1;;
i:tower1_2496;pos:70.39087,149.985,44.31591;rot:0,270.2104,0;m:tower1;scl:0.7,0.5,0.7;;
i:tower1_2497;pos:2.218759,146.3409,45.99192;rot:0,180.1701,0;m:tower1;scl:0.7,0.5,0.7;;
i:tower1_2498;pos:1.1355,147.9281,-22.50172;rot:0,90.41972,0;m:tower1;scl:0.7,0.5,0.7;;
i:tower1_2499;pos:69.32625,149.9955,-23.93061;rot:0,0.5687611,0;m:tower1;scl:0.7,0.5,0.7;;
i:cuboid_2500;pos:-21.45941,110.2351,-39.3872;rot:0,270.7102,0;m:cuboid;scl:1,1,5;t:stone1;;
i:cuboid_2501;pos:-163.368,79.2291,-193.4259;rot:337.8462,0.9623429,359.5168;m:cuboid;scl:6,6,15;t:stone1;;
i:cuboid_2502;pos:-72.17074,64.02082,219.7121;rot:340.4403,90.31454,359.8761;m:cuboid;scl:6,6,10;t:stone1;;
i:cuboid_2503;pos:-82.61192,65.16331,166.9284;rot:0,181.723,0;m:cuboid;scl:6,6,6;t:stone1;;
i:cuboid_2504;pos:-6.679418,7.466201,-544.8265;rot:353.3908,0.05358999,0.9372143;m:cuboid;scl:6,6,6;t:stone1;;
i:cuboid_2505;pos:-15.95104,45.5885,-288.9959;rot:352.0807,359.3085,359.8186;m:cuboid;scl:6,6,15;t:stone1;;
i:cuboid_2506;pos:51.58136,170.3895,-0.5233898;rot:0,89.50151,0;m:cuboid;scl:0.5,1,0.1;t:wood1;;
i:tower1_2507;pos:-570.4361,49.85923,-288.2682;rot:0,91.28641,0;m:tower1;scl:1,0.1,1.2;;
i:tower1_2508;pos:-570.3572,55.56527,-288.7607;rot:0,90.04569,0;m:tower1;scl:4,0.01,1.2;;
i:arch1_2509;pos:-599.0974,61.80097,-357.7999;rot:0,267.6483,0;m:arch1;scl:1,1,0.6;;
i:arch1_2510;pos:-605.3208,68.53404,-125.6732;rot:0,88.94632,0;m:arch1;;
i:pillar1_2511;pos:-625.6594,29.25236,74.39656;rot:0,293.1395,0;m:pillar1;scl:0.2,0.4,0.2;t:wood2;;
i:pillar1_2512;pos:-583.5706,29.30787,-225.2007;rot:0,180.6387,0;m:pillar1;scl:0.2,0.4,0.2;t:wood2;;
i:windmill1_2513;pos:-599.9875,28.73307,-525.4884;rot:0,258.0869,0;m:windmill1;scl:0.2,0.4,0.2;;
i:pillar1_2514;pos:-614.7357,29.29021,-408.8105;rot:0,0.1350292,0;m:pillar1;scl:0.2,0.4,0.2;t:wood2;;
i:cuboid_2515;pos:-582.5739,29.48606,-135.8094;rot:0,180.1815,0;m:cuboid;scl:0.1,0.1,20;;
i:cuboid_2516;pos:-583.7249,29.41715,-335.324;rot:0,180.4688,0;m:cuboid;scl:0.1,0.1,20;;
i:cuboid_2517;pos:-584.6291,29.42459,-443.2988;rot:0,180.6482,0;m:cuboid;scl:0.1,0.1,5;;
i:cuboid_2518;pos:-560.219,29.47282,-468.7953;rot:0,271.275,0;m:cuboid;scl:0.1,0.1,5;;
i:cuboid_2519;pos:-584.9536,29.54645,-533.2128;rot:0,269.798,0;m:cuboid;scl:0.1,0.1,6;;
i:cuboid_2520;pos:-610.9608,29.2025,-132.4773;rot:0,181.046,0;m:cuboid;scl:0.1,0.1,35;;
i:cuboid_2521;pos:-614.2628,29.21484,-387.3661;rot:0,180.0261,0;m:cuboid;scl:0.1,0.1,16;;
i:cuboid_2522;pos:-614.438,29.38149,-499.1364;rot:0,180.2348,0;m:cuboid;scl:0.1,0.1,7;;
i:cuboid_2523;pos:-562.73,29.50008,-35.94727;rot:0,270.7213,0;m:cuboid;scl:0.1,0.1,4;;
i:cuboid_2524;pos:-563.1582,29.50724,36.6338;rot:0,271.41,0;m:cuboid;scl:0.1,0.1,4;;
i:cuboid_2525;pos:-581.9634,29.61599,86.59564;rot:0,181.109,0;m:cuboid;scl:0.1,0.1,10;;
i:cuboid_2526;pos:-606.9579,29.18925,89.51749;rot:0,0.9576263,0;m:cuboid;scl:0.1,0.1,10;;
i:pyramid_2527;pos:35.01934,215.2034,11.18921;rot:0,90.99043,0;m:pyramid;scl:0.8,0.05,0.8;t:stone5;;
i:cuboid_2528;pos:35.06256,210.8855,11.25832;rot:0,271.2388,0;m:cuboid;scl:1.4,0.05,1.4;t:stone5;;
i:cuboid_2529;pos:34.94591,230.2452,11.1639;rot:0,91.26824,0;m:cuboid;scl:1.4,0.05,1.4;t:stone5;;
i:cuboid_2530;pos:28.30774,224.3694,4.881309;rot:0,92.23789,0;m:cuboid;scl:0.1,1.2,0.1;t:stone5;;
i:cuboid_2531;pos:28.67044,224.0609,17.87708;rot:0,91.48768,0;m:cuboid;scl:0.1,1.2,0.1;t:stone5;;
i:cuboid_2532;pos:41.67411,224.1596,17.63941;rot:0,273.1863,0;m:cuboid;scl:0.1,1.2,0.1;t:stone5;;
i:cuboid_2533;pos:41.39152,224.143,4.511385;rot:0,270.9344,0;m:cuboid;scl:0.1,1.2,0.1;t:stone5;;
i:cuboid_2534;pos:28.51264,210.5542,11.26963;rot:0,90.98354,0;m:cuboid;scl:0.1,1.5,0.1;t:stone5;;
i:cuboid_2535;pos:34.85852,210.7275,4.499496;rot:0,0.4824232,0;m:cuboid;scl:0.1,1.5,0.1;t:stone5;;
i:cuboid_2536;pos:41.64248,210.7344,10.99224;rot:0,271.0817,0;m:cuboid;scl:0.1,1.5,0.1;t:stone5;;
i:cuboid_2537;pos:35.34478,210.805,17.86918;rot:0,180.4772,0;m:cuboid;scl:0.1,1.5,0.1;t:stone5;;
i:cuboid_2538;pos:34.98745,235.7954,4.167067;rot:0,1.314613,0;m:cuboid;scl:0.1,1.2,0.1;t:stone5;;
i:cuboid_2539;pos:41.93035,236.145,11.0298;rot:0,271.0739,0;m:cuboid;scl:0.1,1.2,0.1;t:stone5;;
i:cuboid_2540;pos:27.99346,236.1539,11.45546;rot:0,92.47133,0;m:cuboid;scl:0.1,1.2,0.1;t:stone5;;
i:cuboid_2541;pos:35.00251,235.8809,17.87245;rot:0,182.5611,0;m:cuboid;scl:0.1,1.2,0.1;t:stone5;;
i:cuboid_2542;pos:-15.86102,10.66358,18.16457;rot:0,179.9657,0;m:cuboid;scl:0.9,0.1,0.01;t:wood2;;
i:cuboid_2543;pos:-15.77907,10.64052,18.15466;rot:0,90.26451,0;m:cuboid;scl:0.9,0.1,0.01;t:wood2;;
i:arch1_2544;pos:-530.8549,254.7317,417.5773;rot:0.6384808,307.9265,179.9046;m:arch1;scl:0.5,1.5,0.89;;
i:arch1_2545;pos:-490.9963,256.2396,461.5336;rot:359.6773,133.2226,179.8954;m:arch1;scl:0.5,1.5,0.89;;
i:cuboid_2546;pos:-503.9589,60.66662,-1294.491;rot:0,179.619,0;m:cuboid;scl:0.3,0.3,100;t:stone3;til:3,3;;
i:cuboid_2547;pos:-437.0862,60.67783,-1227.776;rot:0,179.0087,0;m:cuboid;scl:0.3,0.3,100;t:stone3;til:3,3;;
i:leaf3_2548;pos:-445.5551,30.82268,-3097.935;rot:0,179.193,0;m:leaf3;scl:3,1,100;t:grass1;mat:default;clr:0,40,255,255;;
i:cuboid_2549;pos:-476.6068,25.02143,-1230.075;rot:0,359.48,0;m:cuboid;scl:14,1,100;mat:transparent;clr:0,234,255,82;l:23;c:barrier;;
i:tower1_2550;pos:46.06121,38.52881,-656.3943;rot:0,0.0123397,0;m:tower1;scl:7.5,1,7.5;;
i:tower1_2551;pos:98.61801,30.15703,-656.202;rot:0,359.0022,0;m:tower1;scl:7.5,1,7.5;;
i:tower1_2552;pos:209.8625,60.7384,-656.5562;rot:0,0.1420615,0;m:tower1;scl:7.5,1,7.5;;
i:tower1_2553;pos:266.8333,61.21839,-656.3214;rot:0,0.2620639,0;m:tower1;scl:7.5,1,7.5;;
i:tower1_2554;pos:321.3199,23.16302,-656.6206;rot:0,359.9585,0;m:tower1;scl:7.5,1,7.5;;
i:tower1_2555;pos:377.4,35.72277,-656.1094;rot:0,0.758534,0;m:tower1;scl:7.5,1,7.5;;
i:tower1_2556;pos:430.748,26.08851,-655.8522;rot:0,358.6285,0;m:tower1;scl:7.5,1,7.5;;
i:tower1_2557;pos:485.117,44.42765,-655.7067;rot:0,1.808535,0;m:tower1;scl:7.5,1,7.5;;
i:tower1_2558;pos:539.6231,32.21169,-655.4058;rot:0,359.5585,0;m:tower1;scl:7.5,1,7.5;;
i:tower1_2559;pos:616.4855,79.9761,-656.4586;rot:0,0.2575311,0;m:tower1;scl:14,1,7.5;;
i:tower1_2560;pos:664.6873,82.75625,-602.0375;rot:0,270.1061,0;m:tower1;scl:14,1,7.5;;
i:cuboid_2561;pos:-41.79229,25.1004,-2103.16;rot:0,181.3245,0;m:cuboid;scl:5,1,300;t:grass1;clr:226,211,179,255;;
i:cuboid_2562;pos:8.686193,76.4684,-642.116;rot:0,359.2993,0;m:cuboid;scl:1,3,6;t:stone2;;
i:cuboid_2563;pos:-29.55538,75.37645,-640.2571;rot:0,359.8481,0;m:cuboid;scl:1,3,6;t:stone2;;
i:cuboid_2564;pos:-30.17573,65.47871,-644.3506;rot:0,359.9271,0;m:cuboid;scl:1,3,6;t:stone2;;
i:cuboid_2565;pos:-30.64887,42.71939,-645.916;rot:0,359.2863,0;m:cuboid;scl:1,3,6;t:stone2;;
i:cuboid_2566;pos:8.443542,65.04062,-644.0208;rot:0,0.3349203,0;m:cuboid;scl:1,3,6;t:stone2;;
i:cuboid_2567;pos:8.455949,43.84061,-645.82;rot:0,0.9349208,0;m:cuboid;scl:1,3,6;t:stone2;;
i:cuboid_2568;pos:-10.32333,119.0098,-642.0306;rot:0,359.35,0;m:cuboid;scl:5,10,6;t:stone2;;
i:cuboid_2569;pos:-31.35923,180.4074,-640.8957;rot:0,359.3677,0;m:cuboid;scl:1,10,6;t:stone2;;
i:cuboid_2570;pos:9.113828,179.7676,-640.6953;rot:0,0.7277464,0;m:cuboid;scl:1,10,6;t:stone2;;
i:tower1_2571;pos:-10.35992,186.6565,-669.2033;rot:0,359.0356,0;m:tower1;scl:4.4,1,1;;
i:house1_2572;pos:-65.43658,44.29701,-701.1788;rot:0,271.092,0;m:house1;;
i:house1_2573;pos:-66.43438,43.89702,-726.565;rot:0,269.892,0;m:house1;;
i:house1_2574;pos:-66.27101,45.497,-757.0123;rot:0,271.292,0;m:house1;;
i:house5_2575;pos:-75.63107,45.18821,-793.027;rot:0,90.79001,0;m:house5;;
i:house5_2576;pos:-140.4433,45.39374,-788.3654;rot:0,271.0448,0;m:house5;;
i:house1_2577;pos:-173.063,45.24644,-796.9081;rot:0,91.00478,0;m:house1;scl:2,1.5,1;;
i:tower4_2578;pos:-159.9219,76.83857,-727.7315;rot:0,0.9795879,0;m:tower4;;
i:house5_2579;pos:-207.7412,44.43166,-765.5558;rot:0,181.6255,0;m:house5;;
i:house6_2580;pos:-202.1104,26.63173,-708.19;rot:0,92.82551,0;m:house6;;
i:house1_2581;pos:-266.1064,43.48464,-763.9376;rot:0,2.324339,0;m:house1;;
i:house5_2582;pos:46.53835,30.23691,-707.2268;rot:0,90.22091,0;m:house5;;
i:house1_2583;pos:25.89869,41.8799,-765.6251;rot:0,2.118537,0;m:house1;;
i:house1_2584;pos:47.22861,43.73811,-807.3302;rot:0,271.96,0;m:house1;;
i:house1_2585;pos:47.53938,44.92917,-835.9455;rot:0,270.9576,0;m:house1;;
i:house5_2586;pos:115.7633,44.0699,-799.966;rot:0,2.404952,0;m:house5;;
i:house5_2587;pos:122.3333,45.55258,-864.2983;rot:0,272.2484,0;m:house5;;
i:tower4_2588;pos:92.01227,27.9659,-880.2758;rot:0,2.298034,0;m:tower4;;
i:house5_2589;pos:47.78686,44.02102,-875.5909;rot:0,272.6954,0;m:house5;;
i:house1_2590;pos:25.65261,41.18735,-952.1374;rot:0,2.194293,0;m:house1;;
i:house1_2591;pos:46.25462,45.88494,-911.5157;rot:0,272.3934,0;m:house1;;
i:house5_2592;pos:116.0758,45.0141,-956.2287;rot:0,5.79028,0;m:house5;;
i:house1_2593;pos:40.39198,42.7767,-936.6038;rot:0,93.34029,0;m:house1;;
i:tower4_2594;pos:64.97256,73.28809,-980.6962;rot:0,3.239912,0;m:tower4;;
i:house5_2595;pos:-69.0143,45.1678,-949.6963;rot:0,271.5349,0;m:house5;;
i:house5_2596;pos:-139.641,44.78479,-899.8344;rot:0,272.882,0;m:house5;;
i:house5_2597;pos:-140.4543,44.84131,-947.3375;rot:0,272.082,0;m:house5;;
i:house1_2598;pos:-268.7574,38.15491,-871.2667;rot:0,272.6793,0;m:house1;;
i:house1_2599;pos:-266.4033,38.43458,-826.6674;rot:0,274.0291,0;m:house1;;
i:house1_2600;pos:-267.6973,38.19448,-849.5905;rot:0,272.9091,0;m:house1;;
i:house1_2601;pos:-268.3013,44.74245,-860.0718;rot:0,272.8691,0;m:house1;;
i:house1_2602;pos:-267.299,44.86258,-838.0148;rot:0,273.2691,0;m:house1;;
i:house1_2603;pos:-268.2998,51.58274,-848.7733;rot:0,273.1891,0;m:house1;;
i:arch1_2604;pos:-289.6507,64.74792,-864.8213;rot:0,1.97724,0;m:arch1;scl:1,1,0.3;;
i:arch1_2605;pos:-269.9379,65.13885,-865.8079;rot:0,2.175568,0;m:arch1;scl:1,1,0.3;;
i:arch1_2606;pos:-247.977,65.97883,-866.6423;rot:0,2.175568,0;m:arch1;scl:1,1,0.3;;
